Group num: 0, TC(X;Y_j): 12.091
normal, 0.008, 1.000, 0.008
winterization, 0.008, 1.000, 0.008
nous, 0.008, 1.000, 0.008
nrc, 0.008, 1.000, 0.008
martinrea, 0.008, 1.000, 0.008
nuclear, 0.008, 1.000, 0.008
nursery, 0.008, 1.000, 0.008
oakville, 0.008, 1.000, 0.008
wink, 0.008, 1.000, 0.008
obligations, 0.008, 1.000, 0.008
obscure, 0.008, 1.000, 0.008
observation, 0.008, 1.000, 0.008
obsolete, 0.008, 1.000, 0.008
wikipedia, 0.008, 1.000, 0.008
ocpr, 0.008, 1.000, 0.008
odious, 0.008, 1.000, 0.008
oems, 0.008, 1.000, 0.008
offensive, 0.008, 1.000, 0.008
offices, 0.008, 1.000, 0.008
officially, 0.008, 1.000, 0.008
oils, 0.008, 1.000, 0.008
reappear, 0.008, 1.000, 0.008
temiscamingue, 0.008, 1.000, 0.008
unwavering, 0.008, 1.000, 0.008
spying, 0.008, 1.000, 0.008
spreading, 0.008, 1.000, 0.008
spouses, 0.008, 1.000, 0.008
sporting, 0.008, 1.000, 0.008
spinoffs, 0.008, 1.000, 0.008
townie, 0.008, 1.000, 0.008
squamish, 0.008, 1.000, 0.008
spends, 0.008, 1.000, 0.008
specially, 0.008, 1.000, 0.008
spanning, 0.008, 1.000, 0.008
soybean, 0.008, 1.000, 0.008
tracey, 0.008, 1.000, 0.008
tractor, 0.008, 1.000, 0.008
soul, 0.008, 1.000, 0.008
specifying, 0.008, 1.000, 0.008
trainer, 0.008, 1.000, 0.008
square, 0.008, 1.000, 0.008
staffing, 0.008, 1.000, 0.008
steady, 0.008, 1.000, 0.008
ste, 0.008, 1.000, 0.008
statistically, 0.008, 1.000, 0.008
topped, 0.008, 1.000, 0.008
statelessness, 0.008, 1.000, 0.008
startling, 0.008, 1.000, 0.008
stadium, 0.008, 1.000, 0.008
starter, 0.008, 1.000, 0.008
star, 0.008, 1.000, 0.008
standards, 0.008, 1.000, 0.008
stakeholders, 0.008, 1.000, 0.008
toquaht, 0.008, 1.000, 0.008
stagnation, 0.008, 1.000, 0.008
staged, 0.008, 1.000, 0.008
stark, 0.008, 1.000, 0.008
stetski, 0.008, 1.000, 0.008
sooner, 0.008, 1.000, 0.008
solely, 0.008, 1.000, 0.008
translates, 0.008, 1.000, 0.008
skeena, 0.008, 1.000, 0.008
sixfold, 0.008, 1.000, 0.008
sinclair, 0.008, 1.000, 0.008
simplifying, 0.008, 1.000, 0.008
simplified, 0.008, 1.000, 0.008
skirting, 0.008, 1.000, 0.008
simmer, 0.008, 1.000, 0.008
significance, 0.008, 1.000, 0.008
signalling, 0.008, 1.000, 0.008
signalled, 0.008, 1.000, 0.008
sickness, 0.008, 1.000, 0.008
transmission, 0.008, 1.000, 0.008
shrouded, 0.008, 1.000, 0.008
translating, 0.008, 1.000, 0.008
transaction, 0.008, 1.000, 0.008
slightest, 0.008, 1.000, 0.008
slippery, 0.008, 1.000, 0.008
transferring, 0.008, 1.000, 0.008
soeurs, 0.008, 1.000, 0.008
transformations, 0.008, 1.000, 0.008
sockeye, 0.008, 1.000, 0.008
socio, 0.008, 1.000, 0.008
socialist, 0.008, 1.000, 0.008
slipped, 0.008, 1.000, 0.008
snuneymuxw, 0.008, 1.000, 0.008
smoked, 0.008, 1.000, 0.008
slowly, 0.008, 1.000, 0.008
slower, 0.008, 1.000, 0.008
slow, 0.008, 1.000, 0.008
slouch, 0.008, 1.000, 0.008
slot, 0.008, 1.000, 0.008
snapshot, 0.008, 1.000, 0.008
tony, 0.008, 1.000, 0.008
stewardess, 0.008, 1.000, 0.008
stifle, 0.008, 1.000, 0.008
textbook, 0.008, 1.000, 0.008
syrup, 0.008, 1.000, 0.008
symbols, 0.008, 1.000, 0.008
symbolism, 0.008, 1.000, 0.008
thinning, 0.008, 1.000, 0.008
sylvie, 0.008, 1.000, 0.008
taboo, 0.008, 1.000, 0.008
throw, 0.008, 1.000, 0.008
swimming, 0.008, 1.000, 0.008
sweetened, 0.008, 1.000, 0.008
svend, 0.008, 1.000, 0.008
suspicious, 0.008, 1.000, 0.008
surpass, 0.008, 1.000, 0.008
throwing, 0.008, 1.000, 0.008
switzerland, 0.008, 1.000, 0.008
surf, 0.008, 1.000, 0.008
tested, 0.008, 1.000, 0.008
tailored, 0.008, 1.000, 0.008
television, 0.008, 1.000, 0.008
technically, 0.008, 1.000, 0.008
tear, 0.008, 1.000, 0.008
taught, 0.008, 1.000, 0.008
tarp, 0.008, 1.000, 0.008
tendering, 0.008, 1.000, 0.008
terre, 0.008, 1.000, 0.008
tariffs, 0.008, 1.000, 0.008
tank, 0.008, 1.000, 0.008
tent, 0.008, 1.000, 0.008
tangibly, 0.008, 1.000, 0.008
tenure, 0.008, 1.000, 0.008
terminated, 0.008, 1.000, 0.008
tailoring, 0.008, 1.000, 0.008
tanzania, 0.008, 1.000, 0.008
thunder, 0.008, 1.000, 0.008
supplement, 0.008, 1.000, 0.008
supercluster, 0.008, 1.000, 0.008
tla, 0.008, 1.000, 0.008
struck, 0.008, 1.000, 0.008
stripped, 0.008, 1.000, 0.008
tofino, 0.008, 1.000, 0.008
toiled, 0.008, 1.000, 0.008
strip, 0.008, 1.000, 0.008
structural, 0.008, 1.000, 0.008
